Ticker,Name,Modified,AsOfDate,Sector,SubSector,AnalystRecommendationValue,Interpretation,FactorScore,RevenueGrowth,RevenueGrowthPoints,BalanceSheetStrength,BalanceSheetStrengthPoints,ProfitabilityTrend,ProfitabilityTrendPoints,FCFGenerationCapitalIntensity,FCFGenerationCapitalIntensityPoints,RegulatoryEnvironment,RegulatoryEnvironmentPoints,Cyclicality,CyclicalityPoints,MarketPosition,MarketPositionPoints,ESG,ESGPoints,QualityOfManagement,QualityOfManagementPoints,AccessToCapital,AccessToCapitalPoints,FundScore,FundPoints,EventRisk,EventRiskPoints,ExpectedIssuance,ExpectedIssuancePoints,RatingsOutlook,RatingsOutlookPoints,Volatility,VolatilityPoints,CreditRisk,CreditRiskPoints,SecondaryLiquidity,SecondaryLiquidityPoints,TechScore,TechPoints,SpreadPerUnitOfRisk,SpreadPerUnitOfRiskPoints,PercentileSpreadVsCorpIndex,PercentileSpreadVsCorpIndexPoints,SpreadToEvent,SpreadToEventPoints,RelativeToBroadSector,RelativeToBroadSectorPoints,RelativeToIndustry,RelativeToIndustryPoints,ValScore,ValPoints
ORAFP,Orange SA,3/31/2018 23:00,3/29/2018 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,48.6,4,0.4,5,0.5,6,0.6,7,0.7,4,0.4,5,0.5,5,0.5,9,0.9,5,0.5,7,0.7,22.8,57,3,0.75,5,0.75,5,0.75,4,0.6,3,0.45,4,0.6,11.7,39,7,1.4,6,1.2,2,0.8,4,0.4,9,0.9,14.1,47
ORAFP,Orange SA,12/31/2017 23:00,3/27/2017 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,53.1,4,0.4,5,0.5,6,0.6,7,0.7,4,0.4,5,0.5,5,0.5,9,0.9,5,0.5,7,0.7,22.8,57,3,0.75,5,0.75,5,0.75,10,1.5,9,1.35,4,0.6,17.1,57,4,0.8,7,1.4,2,0.8,9,0.9,5,0.5,13.2,44
ORAFP,Orange SA,9/30/2017 23:00,3/27/2017 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,53.1,4,0.4,5,0.5,6,0.6,7,0.7,4,0.4,5,0.5,5,0.5,9,0.9,5,0.5,7,0.7,22.8,57,3,0.75,5,0.75,5,0.75,10,1.5,9,1.35,4,0.6,17.1,57,4,0.8,7,1.4,2,0.8,9,0.9,5,0.5,13.2,44
ORAFP,Orange SA,6/30/2017 23:00,3/27/2017 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,53.1,4,0.4,5,0.5,6,0.6,7,0.7,4,0.4,5,0.5,5,0.5,9,0.9,5,0.5,7,0.7,22.8,57,3,0.75,5,0.75,5,0.75,10,1.5,9,1.35,4,0.6,17.1,57,4,0.8,7,1.4,2,0.8,9,0.9,5,0.5,13.2,44
ORAFP,Orange SA,4/3/2017 7:46,3/27/2017 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,52.6,4,0.4,5,0.5,6,0.6,7,0.7,4,0.4,5,0.5,5,0.5,9,0.9,5,0.5,7,0.7,28.5,57,3,0.75,5,0.75,5,0.75,10,1.5,9,1.35,4,0.6,17.1,57,4,0.8,7,1.4,2,0.8,9,0.9,5,0.5,7,35
ORAFP,Orange SA,12/31/2016 23:00,3/14/2016 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,45.4,4,0.4,5,0.5,6,0.6,6,0.6,4,0.4,5,0.5,5,0.5,5,0.5,5,0.5,7,0.7,20.8,52,4,1,5,0.75,5,0.75,3,0.45,2,0.3,5,0.75,12,40,2,0.4,6,1.2,4,1.6,,,5,1,12.6,42
ORAFP,Orange SA,9/30/2016 23:01,3/14/2016 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,46.4,4,0.4,5,0.5,6,0.6,6,0.6,4,0.4,5,0.5,5,0.5,5,0.5,5,0.5,7,0.7,26,52,4,1,5,0.75,5,0.75,3,0.45,2,0.3,5,0.75,12,40,2,0.4,6,1.2,4,1.6,,,5,1,8.4,42
ORAFP,Orange SA,6/30/2016 23:01,3/14/2016 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,46.5,4,0.4,5,0.5,6,0.6,6,0.6,4,0.4,5,0.5,5,0.5,5,0.5,5,0.5,7,0.7,26,52,4,1,5,0.75,5,0.75,3,0.45,2,0.3,5,0.75,12,40,2,0.5,6,1.5,4,1,,,5,1.25,8.5,42.5
ORAFP,Orange SA,3/31/2016 23:01,3/14/2016 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,46.5,4,0.4,5,0.5,6,0.6,6,0.6,4,0.4,5,0.5,5,0.5,5,0.5,5,0.5,7,0.7,26,52,4,1,5,0.75,5,0.75,3,0.45,2,0.3,5,0.75,12,40,2,0.5,6,1.5,4,1,,,5,1.25,8.5,42.5
ORAFP,Orange SA,12/31/2015 23:01,3/17/2015 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,46.75,3,0.3,5,0.5,5,0.5,6,0.6,4,0.4,4,0.4,5,0.5,5,0.5,5,0.5,7,0.7,24.5,49,4,1,7,1.05,4,0.6,6,0.9,3,0.45,5,0.75,14.25,47.5,1,0.25,6,1.5,4,1,,,5,1.25,8,40
ORAFP,Orange SA,9/30/2015 23:01,3/17/2015 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,45.85,3,0.3,5,0.5,5,0.5,6,0.6,4,0.4,4,0.4,5,0.5,5,0.5,5,0.5,7,0.7,19.6,49,4,1,7,1.05,4,0.6,6,0.9,3,0.45,5,0.75,14.25,47.5,1,0.25,6,1.5,4,1,,,5,1.25,12,40
ORAFP,Orange SA,6/30/2015 23:01,3/17/2015 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,45.85,3,0.3,5,0.5,5,0.5,6,0.6,4,0.4,4,0.4,5,0.5,5,0.5,5,0.5,7,0.7,19.6,49,4,1,7,1.05,4,0.6,6,0.9,3,0.45,5,0.75,14.25,47.5,1,0.25,6,1.5,4,1,,,5,1.25,12,40
ORAFP,Orange SA,3/31/2015 23:01,3/17/2015 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,45.85,3,0.3,5,0.5,5,0.5,6,0.6,4,0.4,4,0.4,5,0.5,5,0.5,5,0.5,7,0.7,19.6,49,4,1,7,1.05,4,0.6,6,0.9,3,0.45,5,0.75,14.25,47.5,1,0.25,6,1.5,4,1,,,5,1.25,12,40
ORAFP,Orange SA,12/31/2014 23:01,4/8/2014 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,49.6,3,0.3,5,0.5,5,0.5,6,0.6,4,0.4,4,0.4,5,0.5,5,0.5,5,0.5,7,0.7,19.6,49,4,1,7,1.05,4,0.6,4,0.6,5,0.75,5,0.75,14.25,47.5,6,1.5,6,1.5,4,1,,,5,1.25,15.75,52.5
ORAFP,Orange SA,9/30/2014 23:01,4/8/2014 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,49.6,3,0.3,5,0.5,5,0.5,6,0.6,4,0.4,4,0.4,5,0.5,5,0.5,5,0.5,7,0.7,19.6,49,4,1,7,1.05,4,0.6,4,0.6,5,0.75,5,0.75,14.25,47.5,6,1.5,6,1.5,4,1,,,5,1.25,15.75,52.5
ORAFP,Orange SA,6/30/2014 23:01,4/8/2014 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,49.6,3,0.3,5,0.5,5,0.5,6,0.6,4,0.4,4,0.4,5,0.5,5,0.5,5,0.5,7,0.7,19.6,49,4,1,7,1.05,4,0.6,4,0.6,5,0.75,5,0.75,14.25,47.5,6,1.5,6,1.5,4,1,,,5,1.25,15.75,52.5
PEP,Pepsico Inc,3/31/2018 23:00,2/14/2018 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.95,5,0.5,6,0.6,5,0.5,5,0.5,4,0.4,7,0.7,8,0.8,9,0.9,7,0.7,9,0.9,26,65,5,1.25,4,0.6,5,0.75,1,0.15,8,1.2,6,0.9,14.55,48.5,5,1,1,0.2,2,0.8,9,0.9,9,0.9,11.4,38
PEP,Pepsico Inc,12/31/2017 23:00,10/6/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,54.4,4,0.4,6,0.6,5,0.5,8,0.8,4,0.4,7,0.7,8,0.8,9,0.9,7,0.7,9,0.9,26.8,67,5,1.25,8,1.2,5,0.75,7,1.05,7,1.05,6,0.9,18.6,62,5,1,1,0.2,2,0.8,5,0.5,5,0.5,9,30
PEP,Pepsico Inc,9/30/2017 23:00,7/18/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,56.8,4,0.4,6,0.6,5,0.5,8,0.8,4,0.4,7,0.7,8,0.8,9,0.9,7,0.7,9,0.9,26.8,67,5,1.25,4,0.6,5,0.75,6,0.9,8,1.2,6,0.9,16.8,56,6,1.2,2,0.4,2,0.8,10,1,10,1,13.2,44
PEP,Pepsico Inc,6/30/2017 23:00,4/27/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.95,4,0.4,6,0.6,5,0.5,8,0.8,4,0.4,7,0.7,8,0.8,9,0.9,7,0.7,9,0.9,26.8,67,5,1.25,4,0.6,5,0.75,7,1.05,8,1.2,6,0.9,17.25,57.5,5,1,1,0.2,2,0.8,8,0.8,5,0.5,9.9,33
PEP,Pepsico Inc,4/3/2017 7:46,2/16/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,57.45,4,0.4,6,0.6,5,0.5,8,0.8,5,0.5,7,0.7,8,0.8,9,0.9,7,0.7,9,0.9,34,68,5,1.25,4,0.6,6,0.9,9,1.35,9,1.35,6,0.9,19.05,63.5,4,0.8,1,0.2,2,0.8,6,0.6,4,0.4,4.4,22
PEP,Pepsico Inc,12/31/2016 23:00,9/29/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,49.9,4,0.4,5,0.5,6,0.6,8,0.8,5,0.5,7,0.7,8,0.8,6,0.6,6,0.6,9,0.9,25.6,64,4,1,4,0.6,4,0.6,6,0.9,10,1.5,6,0.9,16.5,55,7,1.4,1,0.2,2,0.8,,,1,0.2,7.8,26
PEP,Pepsico Inc,9/30/2016 23:00,9/29/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.7,4,0.4,5,0.5,6,0.6,8,0.8,5,0.5,7,0.7,8,0.8,6,0.6,6,0.6,9,0.9,32,64,4,1,4,0.6,4,0.6,6,0.9,10,1.5,6,0.9,16.5,55,7,1.4,1,0.2,2,0.8,,,1,0.2,5.2,26
PEP,Pepsico Inc,6/30/2016 23:01,4/18/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.1,4,0.4,6,0.6,6,0.6,8,0.8,5,0.5,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,32,64,4,1,4,0.6,4,0.6,4,0.6,10,1.5,6,0.9,15.6,52,7,1.75,1,0.25,2,0.5,,,1,0.25,5.5,27.5
PEP,Pepsico Inc,3/31/2016 23:01,2/15/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.7,4,0.4,6,0.6,6,0.6,8,0.8,5,0.5,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,32,64,4,1,4,0.6,4,0.6,3,0.45,9,1.35,6,0.9,14.7,49,8,2,1,0.25,2,0.5,,,1,0.25,6,30
PEP,Pepsico Inc,12/31/2015 23:01,10/6/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.55,4,0.4,6,0.6,6,0.6,7,0.7,5,0.5,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,31.5,63,4,1,4,0.6,4,0.6,7,1.05,8,1.2,6,0.9,16.05,53.5,8,2,1,0.25,2,0.5,,,1,0.25,6,30
PEP,Pepsico Inc,9/30/2015 23:00,7/10/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.5,4,0.4,6,0.6,6,0.6,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,24.8,62,4,1,4,0.6,4,0.6,7,1.05,10,1.5,6,0.9,16.95,56.5,8,2,1,0.25,2,0.5,,,2,0.5,9.75,32.5
PEP,Pepsico Inc,6/30/2015 23:01,4/23/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.3,4,0.4,6,0.6,6,0.6,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,24.8,62,4,1,4,0.6,4,0.6,7,1.05,9,1.35,6,0.9,16.5,55,6,1.5,1,0.25,2,0.5,,,3,0.75,9,30
PEP,Pepsico Inc,3/31/2015 23:00,2/11/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.15,4,0.4,6,0.6,6,0.6,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,24.8,62,4,1,4,0.6,4,0.6,4,0.6,10,1.5,6,0.9,15.6,52,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
PEP,Pepsico Inc,12/31/2014 23:01,10/9/2014 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.35,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,26,65,4,1,4,0.6,4,0.6,6,0.9,8,1.2,6,0.9,15.6,52,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
PEP,Pepsico Inc,9/30/2014 23:00,7/23/2014 0:00,Consumer & Industrial,Food and Beverage,Sell,Neutral,51.35,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,26,65,4,1,4,0.6,4,0.6,6,0.9,8,1.2,6,0.9,15.6,52,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
PEP,Pepsico Inc,6/30/2014 23:00,4/22/2014 0:00,Consumer & Industrial,Food and Beverage,Sell,Neutral,53.15,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,26,65,4,1,7,1.05,4,0.6,6,0.9,9,1.35,6,0.9,17.4,58,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
PEP,Pepsico Inc,3/31/2014 23:00,2/14/2014 0:00,Consumer & Industrial,Food and Beverage,Sell,Neutral,48.65,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,26,65,4,0.6,4,0.6,4,0.6,2,0.5,9,1.35,6,0.9,13.65,45.5,6,1.5,1,0.25,2,0.5,,,3,0.75,9,30
PEP,Pepsico Inc,12/31/2013 23:00,10/16/2013 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,54.05,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,26,65,2,0.3,8,1.2,5,0.75,8,2,8,1.2,6,0.9,19.05,63.5,6,1.5,1,0.25,2,0.5,,,3,0.75,9,30
PEP,Pepsico Inc,10/1/2013 9:21,7/24/2013 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,49.7,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,26,65,2,0.3,4,0.6,5,0.75,3,0.75,9,1.35,6,0.9,13.95,46.5,6,1.5,2,0.5,2,0.5,,,3,0.75,9.75,32.5
PEP,Pepsico Inc,6/30/2013 23:01,4/18/2013 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.9,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,26,65,2,0.3,8,1.2,4,0.6,4,1,9,1.35,6,0.9,21.4,53.5,6,1.5,2,0.5,2,0.5,,,3,0.75,6.5,32.5
RIFP,Pernod Ricard SA,3/31/2018 23:00,9/7/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,55.75,5,0.5,4,0.4,5,0.5,7,0.7,5,0.5,7,0.7,7,0.7,9,0.9,8,0.8,7,0.7,25.6,64,4,1,9,1.35,6,0.9,4,0.6,9,1.35,3,0.45,16.95,56.5,3,0.6,6,1.2,3,1.2,6,0.6,8,0.8,13.2,44
RIFP,Pernod Ricard SA,12/31/2017 23:00,9/7/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,55.75,5,0.5,4,0.4,5,0.5,7,0.7,5,0.5,7,0.7,7,0.7,9,0.9,8,0.8,7,0.7,25.6,64,4,1,9,1.35,6,0.9,4,0.6,9,1.35,3,0.45,16.95,56.5,3,0.6,6,1.2,3,1.2,6,0.6,8,0.8,13.2,44
RIFP,Pernod Ricard SA,9/30/2017 23:00,9/7/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,55.75,5,0.5,4,0.4,5,0.5,7,0.7,5,0.5,7,0.7,7,0.7,9,0.9,8,0.8,7,0.7,25.6,64,4,1,9,1.35,6,0.9,4,0.6,9,1.35,3,0.45,16.95,56.5,3,0.6,6,1.2,3,1.2,6,0.6,8,0.8,13.2,44
RIFP,Pernod Ricard SA,6/30/2017 23:00,9/7/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.7,5,0.5,3,0.3,5,0.5,6,0.6,5,0.5,7,0.7,8,0.8,6,0.6,8,0.8,7,0.7,24,60,4,1,5,0.75,5,0.75,4,0.6,7,1.05,3,0.45,13.8,46,7,1.4,5,1,3,1.2,,0,7,0.7,12.9,43
RIFP,Pernod Ricard SA,4/3/2017 7:46,9/7/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.4,5,0.5,3,0.3,5,0.5,6,0.6,5,0.5,7,0.7,8,0.8,6,0.6,8,0.8,7,0.7,30,60,4,1,5,0.75,5,0.75,4,0.6,7,1.05,3,0.45,13.8,46,7,1.4,5,1,3,1.2,,0,7,0.7,8.6,43
RIFP,Pernod Ricard SA,12/31/2016 23:00,9/7/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.8,5,0.5,3,0.3,5,0.5,6,0.6,5,0.5,7,0.7,8,0.8,6,0.6,8,0.8,7,0.7,24,60,4,1,5,0.75,5,0.75,4,0.6,7,1.05,3,0.45,13.8,46,7,1.4,5,1,3,1.2,,,7,1.4,15,50
RIFP,Pernod Ricard SA,9/30/2016 23:00,9/7/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,53.8,5,0.5,3,0.3,5,0.5,6,0.6,5,0.5,7,0.7,8,0.8,6,0.6,8,0.8,7,0.7,30,60,4,1,5,0.75,5,0.75,4,0.6,7,1.05,3,0.45,13.8,46,7,1.4,5,1,3,1.2,,,7,1.4,10,50
RIFP,Pernod Ricard SA,6/30/2016 23:01,8/27/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,57.2,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,28,56,3,0.75,8,1.2,6,0.9,7,1.05,7,1.05,3,0.45,16.2,54,8,2,6,1.5,3,0.75,,,9,2.25,13,65
RIFP,Pernod Ricard SA,3/31/2016 23:01,8/27/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,57.2,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,28,56,3,0.75,8,1.2,6,0.9,7,1.05,7,1.05,3,0.45,16.2,54,8,2,6,1.5,3,0.75,,,9,2.25,13,65
RIFP,Pernod Ricard SA,12/31/2015 23:01,8/27/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,57.2,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,28,56,3,0.75,8,1.2,6,0.9,7,1.05,7,1.05,3,0.45,16.2,54,8,2,6,1.5,3,0.75,,,9,2.25,13,65
RIFP,Pernod Ricard SA,9/30/2015 23:00,8/27/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Modest Overweight,58.1,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,22.4,56,3,0.75,8,1.2,6,0.9,7,1.05,7,1.05,3,0.45,16.2,54,8,2,6,1.5,3,0.75,,,9,2.25,19.5,65
RIFP,Pernod Ricard SA,6/30/2015 23:01,2/12/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,60.2,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,22.4,56,5,1.25,8,1.2,6,0.9,4,0.6,7,1.05,4,0.6,16.8,56,8,2,6,1.5,6,1.5,,,8,2,21,70
RIFP,Pernod Ricard SA,3/31/2015 23:00,2/12/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,60.2,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,22.4,56,5,1.25,8,1.2,6,0.9,4,0.6,7,1.05,4,0.6,16.8,56,8,2,6,1.5,6,1.5,,,8,2,21,70
RIFP,Pernod Ricard SA,12/31/2014 23:01,10/23/2014 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,63.2,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,22.4,56,5,1.25,8,1.2,6,0.9,4,0.6,7,1.05,4,0.6,16.8,56,9,2.25,8,2,6,1.5,,,9,2.25,24,80
RIFP,Pernod Ricard SA,9/30/2014 23:00,8/28/2014 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,59.9,5,0.5,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,22.4,56,5,1.25,8,1.2,6,0.9,6,0.9,6,0.9,4,0.6,17.25,57.5,6,1.5,7,1.75,6,1.5,,,8,2,20.25,67.5
RIFP,Pernod Ricard SA,6/30/2014 23:00,4/24/2014 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,64,4,0.4,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,22,55,6,1.5,8,1.2,6,0.9,6,0.9,6,0.9,4,0.6,18,60,7,1.75,9,2.25,6,1.5,,,10,2.5,24,80
RIFP,Pernod-Ricard,3/31/2014 23:00,2/13/2014 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,62.95,4,0.4,2,0.2,5,0.5,6,0.6,4,0.4,5,0.5,8,0.8,6,0.6,8,0.8,7,0.7,22,55,6,0.9,6,0.9,6,0.9,6,1.5,4,0.6,4,0.6,16.2,54,6,1.5,10,2.5,7,1.75,,,10,2.5,24.75,82.5
RIFP,Pernod-Ricard,12/31/2013 23:00,10/24/2013 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,60.95,5,0.5,3,0.3,5,0.5,6,0.6,4,0.4,7,0.7,8,0.8,6,0.6,8,0.8,7,0.7,23.6,59,6,0.9,6,0.9,6,0.9,3,0.75,6,0.9,4,0.6,14.85,49.5,6,1.5,8,2,7,1.75,,,9,2.25,22.5,75
RIFP,Pernod-Ricard,10/1/2013 9:21,8/29/2013 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,63.55,6,0.6,3,0.3,6,0.6,6,0.6,4,0.4,7,0.7,8,0.8,6,0.6,8,0.8,7,0.7,24.4,61,6,0.9,6,0.9,5,0.75,6,1.5,6,0.9,4,0.6,16.65,55.5,6,1.5,8,2,7,1.75,,,9,2.25,22.5,75
RIFP,Pernod-Ricard,6/30/2013 23:01,5/8/2013 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,61.3,7,0.7,3,0.3,6,0.6,6,0.6,4,0.4,7,0.7,8,0.8,6,0.6,8,0.8,7,0.7,24.8,62,8,1.2,6,0.9,5,0.75,4,1,7,1.05,4,0.6,22,55,6,1.5,7,1.75,7,1.75,,,9,2.25,14.5,72.5
RIFP,Pernod-Ricard,3/31/2013 23:00,8/31/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,66.8,6,0.6,5,0.5,6,0.6,7,0.7,4,0.4,8,0.8,8,0.8,6,0.6,8,0.8,7,0.7,26,65,8,1.2,8,1.2,8,1.2,5,1.25,6,0.9,4,0.6,19.05,63.5,6,1.5,7,1.75,8,2,,,8,2,21.75,72.5
RIFP,Pernod-Ricard,12/31/2012 23:00,8/31/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,66.8,6,0.6,5,0.5,6,0.6,7,0.7,4,0.4,8,0.8,8,0.8,6,0.6,8,0.8,7,0.7,26,65,8,1.2,8,1.2,8,1.2,5,1.25,6,0.9,4,0.6,19.05,63.5,6,1.5,7,1.75,8,2,,,8,2,21.75,72.5
RIFP,Pernod-Ricard,9/30/2012 23:00,8/31/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,66.8,6,0.6,5,0.5,6,0.6,7,0.7,4,0.4,8,0.8,8,0.8,6,0.6,8,0.8,7,0.7,26,65,8,1.2,8,1.2,8,1.2,5,1.25,6,0.9,4,0.6,19.05,63.5,6,1.5,7,1.75,8,2,,,8,2,21.75,72.5
RIFP,Pernod-Ricard,6/30/2012 23:00,6/8/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,65.9,6,0.6,5,0.5,6,0.6,7,0.7,4,0.4,8,0.8,8,0.8,6,0.6,8,0.8,7,0.7,26,65,8,1.2,8,1.2,8,1.2,4,1,6,0.9,4,0.6,24.4,61,7,1.75,8,2,8,2,,,8,2,15.5,77.5
SABLN,SABMiller PLC,12/31/2016 23:00,5/24/2016 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,57.5,4,0.4,1,0.1,5,0.5,8,0.8,3,0.3,6,0.6,10,1,6,0.6,8,0.8,8,0.8,23.6,59,3,0.75,10,1.5,4,0.6,4,0.6,10,1.5,5,0.75,17.1,57,8,1.6,5,1,4,1.6,,,7,1.4,16.8,56
SABLN,SABMiller PLC,9/30/2016 23:00,5/24/2016 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,57.8,4,0.4,1,0.1,5,0.5,8,0.8,3,0.3,6,0.6,10,1,6,0.6,8,0.8,8,0.8,29.5,59,3,0.75,10,1.5,4,0.6,4,0.6,10,1.5,5,0.75,17.1,57,8,1.6,5,1,4,1.6,,,7,1.4,11.2,56
SABLN,SABMiller PLC,6/30/2016 23:01,5/24/2016 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,58.6,4,0.4,1,0.1,5,0.5,8,0.8,3,0.3,6,0.6,10,1,6,0.6,8,0.8,8,0.8,29.5,59,3,0.75,10,1.5,4,0.6,4,0.6,10,1.5,5,0.75,17.1,57,8,2,5,1.25,4,1,,,7,1.75,12,60
SABLN,SABMiller PLC,3/31/2016 23:01,5/14/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.1,4,0.4,8,0.8,5,0.5,6,0.6,4,0.4,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,30.5,61,3,0.75,4,0.6,6,0.9,4,0.6,4,0.6,5,0.75,12.6,42,2,0.5,5,1.25,4,1,,,7,1.75,9,45
SABLN,SABMiller PLC,12/31/2015 23:01,5/14/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.1,4,0.4,8,0.8,5,0.5,6,0.6,4,0.4,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,30.5,61,3,0.75,4,0.6,6,0.9,4,0.6,4,0.6,5,0.75,12.6,42,2,0.5,5,1.25,4,1,,,7,1.75,9,45
