,12/31/2009,1/29/2010,2/26/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/30/2010,8/31/2010,9/30/2010,10/29/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/29/2011,5/31/2011,6/30/2011,7/29/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/30/2011,1/31/2012,2/29/2012,3/30/2012,4/30/2012,5/31/2012,6/29/2012,7/31/2012,8/31/2012,9/28/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/29/2013,4/30/2013,5/31/2013,6/28/2013,7/31/2013,8/30/2013,9/30/2013,10/31/2013,11/29/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/30/2014,6/30/2014,7/31/2014,8/29/2014,9/30/2014,10/31/2014,11/28/2014,12/31/2014,1/30/2015,2/27/2015,3/31/2015,4/30/2015,5/29/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/30/2015,11/30/2015,12/31/2015,1/29/2016,2/29/2016,3/31/2016,4/29/2016,5/31/2016,6/30/2016,7/29/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/30/2016,1/31/2017,2/28/2017,3/31/2017,4/28/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/29/2017,10/31/2017,11/30/2017,12/29/2017,1/31/2018,2/28/2018,3/30/2018,4/30/2018,5/31/2018
SWX,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.7931976,142.9857941,162.0482025,161.9101105,158.5063019,128.8063965,130.1280975,95.96970367,115.3197021,101.2230072,101.7565994,105.3070984,111.3499985,107.4107971,104.0871048,114.5426025,97.792099,102.2071991,122.1212997,112.5754119,116.1055021,92.96011754,96.32302388,95.02120336,87.20553848,82.57684059,83.75598584,87.59874373,88.64651802,93.60731359,98.14117009,98.64176867,115.7953689,110.1698092,110.5684024,107.8105262,124.784924,138.7126003,150.2486137,156.6500919,152.4454975,156.8954174,160.3080465,156.724527,159.3776086,163.3917228,169.5548606,166.182461,152.6681918,147.1662543,165.2817953,165.8210449,158.6560685,170.5420202,160.5881634,151.5019462,141.680858,141.1080518,133.8609454,132.2738789,118.1591034,117.3519974,115.1720047,117.9712982,115.094101,120.5288086,118.9075928,94.728302,100.6237946,102.365303,99.86039734,95.64800262,91.33317318,93.83503933,103.3591535
SWY,136.6198026,124.481527,126.4888064,113.2995509,102.1376035,121.8922164,122.3748277,118.2892252,140.1676096,136.661057,155.5361155,156.4303752,153.8249279,153.0567938,144.7650339,147.5048471,135.3477577,134.4088706,144.3134817,136.7289039,200.978241,205.1013785,182.7942985,240.1451709,242.0022028,224.104461,199.0575376,204.4155631,266.2277914,311.3748685,306.4328486,357.1447361,333.3921747,306.5318683,253.3987181,264.3788082,261.8111497,250.0241082,230.5116445,216.7668321,205.8625395,198.4575046,225.1842178,199.904565,211.7719453,260.7253745,276.7716466,231.6559147,204.8781567,212.9092542,265.627373,206.7971645,210.4299618,213.0640354,212.870607,203.1104987,297.5972443,307.894198,314.4421328,319.4649319,313.4984247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXL,375.6665039,364.9956055,202.9825996,192.2265821,187.2384168,215.3909198,246.7630766,249.3739249,262.832506,239.3442238,230.6800191,226.0376782,221.7775564,211.0570612,202.2514556,192.9571196,183.4343446,187.4419417,191.4485646,181.0282351,257.0609024,298.1091871,274.7008571,281.5356096,274.8608684,253.6918507,232.7202369,223.0947944,240.0297137,298.0890098,297.9731315,293.7454805,283.3648025,274.1681929,225.3250818,257.8057427,227.6248866,209.7493474,209.764407,214.0637543,207.3011097,211.3026715,225.6206168,203.7397535,206.6614674,216.7958578,207.859891,204.3077864,196.5587175,193.2628406,191.7142459,173.7824066,158.754839,163.8019822,158.7337338,166.3295437,174.4860135,191.8093752,195.8630359,221.5737801,243.4070387,250.2959398,212.6192194,233.0187975,233.0582059,251.2051663,267.2673214,286.9425961,339.6113609,376.9012511,390.8951542,382.3002611,426.9852773,514.1120141,523.8824702,399.4839424,338.8093782,328.7804652,300.2685269,288.5483381,250.3557847,242.0426514,225.5279369,229.3041986,207.7546194,195.3423519,193.3670004,204.7027767,199.144859,,,,,,,,,,,,,
SYK,,55.93665594,60.87128198,56.20518952,49.86934685,60.28961572,59.6414609,62.57630847,84.25222583,79.95780914,82.21667028,90.39353667,88.44113309,82.26671139,79.78636758,73.76774836,77.98917285,82.96171972,87.65579089,80.62692528,98.71136114,104.9815185,106.9621182,110.7278284,109.2411849,107.1413404,77.43962848,72.24581652,73.17905753,80.81380079,81.77951558,76.15686596,79.29436678,68.26395456,66.27185665,69.74118355,76.51556698,79.23250189,81.56596168,69.71856227,65.26054089,62.95866099,68.96451449,60.93787633,63.46852678,61.12673272,54.30265609,56.7450916,55.49611107,57.67694181,56.82172365,52.82021095,60.31227669,65.28581596,69.35707567,68.62572741,69.92229516,77.0450497,84.29445427,99.2038706,89.22894168,93.58816424,90.52604,92.5388139,90.02737925,91.55057138,101.7616964,105.2056092,112.6286552,119.9117133,111.2294872,103.1919061,113.212994,131.929441,147.9330031,123.3699748,106.0611222,113.6769058,122.3089418,112.887922,110.1996272,111.8365935,111.6212089,109.7579802,103.6562438,97.54746331,91.58764271,97.88225862,98.22262313,96.8679006,89.81664229,78.70734362,88.04823698,82.30177454,74.55034308,73.19408687,70.43314738,70.16783457,75.13706216,88.79784937,88.30857633,91.92373002
SYMC,,,,,,,,,,141.334749,139.8653184,168.8819985,176.3811867,163.8493068,151.4631718,151.1899412,156.1431973,161.5136694,160.1972314,154.6306101,199.5040521,229.467907,204.4279467,228.8146637,228.4978878,212.6959839,184.8509235,178.1474892,175.1135365,195.4714397,214.9639615,203.9036721,207.6418317,194.0303854,153.0050856,175.8381563,174.0404185,170.5065394,169.8218717,171.7711464,152.5419794,151.7856767,171.6807708,154.0609646,156.4435314,161.1804274,154.5801287,147.6999106,126.6364894,122.0073453,118.8583333,116.8532828,127.490433,129.9543766,130.5753154,129.550276,123.7501762,128.8925106,184.6093738,187.2117253,174.4883865,180.552759,169.6902354,175.6653963,156.793816,156.2062393,175.9354589,168.165874,215.4521495,210.5422513,187.0733792,184.440652,173.4077009,208.0439357,270.6865778,216.6654938,189.6690261,180.1143896,238.9146936,203.3177158,196.74382,197.6277451,186.2572193,207.4806883,192.074559,179.0051858,,,,,,,,,,,,,,,,
SYNNVX,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.19848483,91.99196271,129.3287951,121.1657106,97.66200635,106.0466138,101.7750907,85.87113332,104.6687306,96.05649772,100.462911,101.9874433,111.1076237,102.8990303,108.8286156,109.9870679,101.8928188,107.8101886,112.2310786,104.2936375,105.1967222,99.12811947,101.9975084,96.81557194,84.16384781,90.6224754,91.58389517,88.08247933,91.12423428,87.05358755,101.2484916,107.5274125,124.8369468,133.1739603,140.9035968,132.2103873,130.9203682,132.7194011,165.34001,158.9392161,166.0269712,153.0263419,196.549662,181.6403672,195.0925196,190.4864492,199.3438811,222.6194673,209.6044185,194.1308665,161.1391777,160.5453001,154.2965018,153.091789,148.471744,158.9438942,157.4623845,155.1874832,156.3426658,145.6477361,108.4192963,101.9402008,106.6679001,153.0653992,147.8497009,152.3838959,163.8591003,171.3592987,165.2001038,169.4196014,151.1764984,148.5794983,152.7127075,,
SYY,88.77222764,91.93910206,93.39908672,89.42588404,84.6305007,87.59843516,86.53773622,88.48136331,97.1192423,96.09505251,101.3653768,99.55722771,95.44385941,89.65042162,81.13093843,81.42815751,84.30278686,88.5504503,89.14429787,89.28335054,114.8465284,117.1816325,106.3913945,121.2693197,112.9310894,101.5396999,102.5808989,100.4608813,103.9376604,118.2819982,104.8023605,92.23364515,92.90524486,87.15302948,84.85664457,93.44211512,88.51581835,88.26833506,100.1117493,102.8166102,99.70513132,100.2157629,108.2924289,100.3032411,96.84099285,98.88477238,94.13722267,90.05289045,90.85903027,88.28509223,90.5096212,87.71833305,87.84224383,87.9969055,90.7620355,92.98305031,94.05796961,91.60919764,96.78130709,97.7688977,99.02756975,118.409064,102.7948979,112.5969255,110.8500265,115.5693186,110.1818872,116.8143398,127.0537241,145.2081805,131.9657554,128.1776699,135.1261915,145.3530482,174.0122218,133.2518635,124.0882383,129.8881614,137.1672361,124.098084,116.8727721,123.4961784,121.0166368,119.9107346,112.8121528,110.6072379,110.9486046,110.0517506,109.7878818,106.7144561,99.6348467,91.26495331,101.0499078,92.38918375,84.00778586,85.21447725,82.35371414,72.6651017,81.37099768,96.97458247,102.3389393,108.2765245
T,136.7837814,138.0926914,142.0697695,130.0016748,124.412661,151.7058391,150.569568,135.8062162,148.5759934,141.3808138,137.6175212,150.5912522,140.0954581,135.8965984,129.9700399,137.2652082,128.5157612,136.125067,137.9911536,129.5082549,175.088912,199.2121533,161.2766477,189.4537513,176.7744005,171.6841597,148.4380274,149.0510302,160.2436401,177.4011032,166.3367156,141.7228687,146.4302739,134.4732851,119.5703115,144.0427403,132.4194644,138.1340304,140.3015329,144.388632,138.7192583,130.3702428,149.8568182,136.894316,140.16112,163.1345114,161.1476901,148.2726955,119.145061,130.7012195,124.7132124,117.2877622,112.6365054,108.5471227,111.1865641,108.1432299,112.8413811,127.5060384,133.9326535,141.4944628,151.6101682,159.6701992,170.7145786,169.5608631,163.5755457,173.6230685,184.2717478,190.8118091,202.4174105,207.1600767,188.9944596,178.0205003,188.0962941,219.7381263,224.8033093,184.6689506,169.678378,178.3892995,187.8490952,173.0660749,162.8067373,163.4493572,179.2906109,173.8603154,166.540322,175.817468,173.0303695,169.4586195,171.6159207,168.7699314,160.8934993,163.3196821,174.4691095,162.0046078,159.9289843,166.8500057,162.1106928,145.4158691,146.5909988,151.926947,148.7383402,174.5985676
TACN,198.4789288,169.3848394,183.9979759,168.9500327,158.2251978,196.4746208,207.0337913,189.6452803,197.5494019,182.6495462,180.1511823,190.1080157,177.6434122,184.4198508,181.6576857,174.8612565,164.7220549,165.9845459,172.7304701,171.6582421,217.6569479,222.7378666,214.58793,237.1619893,226.7634971,238.279202,220.3940165,229.0576811,253.1317001,309.5414439,321.5857229,304.8404872,297.7775329,267.1558505,232.9136267,255.245795,250.0032474,235.3094923,235.3716378,234.6360979,222.4901398,225.4114647,239.7048127,234.7407848,217.6521292,215.670365,205.8415061,199.9079947,196.3133709,238.6366011,219.1220189,216.0333302,212.476564,185.0159799,173.2687163,170.210292,179.394197,183.2667373,189.9484008,210.2142739,250.3294345,269.685826,263.9559994,242.9271929,226.4459627,230.4124856,248.2392101,278.7084095,320.5638522,303.5583901,324.5375199,349.2210793,498.9148496,744.5536367,784.8635308,662.5497861,502.0557155,489.8498467,534.6664679,506.857083,395.7023138,380.1290775,349.7581636,330.0631138,306.0517756,290.7137389,272.3175959,258.8380203,243.1093425,318.7745188,303.3535067,295.182965,299.1810923,279.3719282,270.6958248,260.7053443,268.1124576,240.1970729,236.0973047,254.598838,245.4025409,266.4173513
TAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.1720884,187.594028,165.6130595,137.5768697,150.5266612,141.6457884,125.0801322,145.7446985,141.5721893,145.9375378,144.9022699,147.7421238,142.5873171,151.3027239,161.1069965,137.0230852,140.3358809,141.3801179,134.2130066,131.5930829,115.2396358,121.8886915,116.748392,104.8046926,105.1756048,110.2001484,124.2254348,123.8106183,120.4236662,146.2855124,152.4281924,153.7976851,157.9125415,167.823526,175.8503708,172.6451463,166.4559325,179.7307258,182.6552527,182.3562903,198.3056737,245.702548,247.784659,190.4405092,192.0222457,219.1991376,211.7461243,186.7851733,165.112371,179.0185657,153.351224,134.8918875,135.284065,135.8645774,132.5559776,136.0417667,128.1298707,130.188261,124.5111674,119.8465948,120.2075079,117.1387995,113.9973197,107.7489772,116.409373,104.24617,102.3603401,103.8188476,96.65404233,94.7504185,107.3388399,124.1529725,125.2144295,141.8575633
TAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCKBCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.5113536,208.9940972,238.6550598,252.9721821,248.8124162,256.9877534,238.853193,210.0586584,234.9238824,201.4972921,201.7414686,210.6868898,241.0377974,235.5354295,225.5019624,258.2119376,263.4823894,264.9351397,252.6136582,227.3149941,220.1659468,194.1805587,198.5169956,192.6384457,198.693156,193.1860518,192.8061327,185.8064407,187.7101323,187.6575282,225.9165683,255.1777217,270.3070721,342.2744207,444.0935048,324.1605431,322.0997786,323.5208189,331.010526,419.4522072,586.1188824,699.7208389,1038.605262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCKCN,,,,,235.284963,342.9874506,348.5331425,301.8079354,290.7828583,269.6472091,226.8495913,180.2722214,134.82286,153.9107605,143.5050453,157.3909172,152.6821222,173.6127526,173.0966018,159.2562558,253.313456,261.998528,213.9955501,253.3507071,236.3344755,224.1813907,187.8931541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCLP,,,,,,,,,,,,,,,,,,,144.7306976,145.1607971,201.1584015,239.255188,188.789505,220.9799957,222.5735931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TCN,121.4022064,102.512001,112.964592,97.21250153,81.76570129,99.04570007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6606979,114.4224014,112.1242981,109.1436996,113.4045944,107.9246979,121.4208655,122.8537911,118.7316673,119.4797844,111.3169186,119.2192501,112.8659392,101.784736,102.438456,103.0517922,97.48075308,99.75350542,97.77180298,101.4697502,106.5772981
TCP,,,,,,,,,,,,,,,,,,,,,,,,,,220.2616882,206.0388031,211.818512,215.9337006,271.9213867,265.3768921,255.2572937,252.6129913,240.2251892,229.8926086,239.3050842,220.3437042,219.0202942,218.7947083,213.725708,212.7513885,218.177887,240.6359863,216.2102051,219.0912933,236.5974884,231.8883972,228.0147095,200.927597,201.5549011,198.0728912,177.8321991,162.4025879,157.1105957,157.2301025,151.7667084,152.8838043,156.8755035,154.2106934,163.9897919,171.7713013,218.9687958,198.2575073,216.3086027,217.2126479,220.1830261,221.3441267,226.4471348,262.4156652,266.2758389,284.8744118,295.515665,300.7461838,423.6757459,428.5339632,414.7389088,379.5017534,376.6218329,340.5027771,325.1333771,268.9136604,270.8401101,197.6494877,199.8453991,175.6396699,167.5192493,160.9676718,169.7155526,171.5793008,156.5269693,157.4579969,154.2552827,158.570056,147.785903,135.5125157,137.5053019,137.2354147,123.3685108,125.2226923,151.165561,155.5081484,156.4793068
TE,185.0669453,174.4693026,180.6081229,143.4361162,143.247025,171.5642805,179.6110895,168.45797,174.4461454,165.4358321,168.5059337,169.5810284,147.6026357,138.3018462,130.4969023,126.8463032,122.8163172,122.0380278,128.5056855,124.5868999,167.2918316,178.9536631,166.7881182,186.7271559,186.6988338,181.470494,156.3081552,152.2449413,154.6723795,168.5649556,162.8061933,150.5472568,143.0665989,130.0505588,117.6579793,122.8282312,122.6067401,120.7805615,109.6778792,110.3851438,105.3743499,107.6348794,118.8211696,110.4769807,115.3173719,123.9424225,118.8035397,115.7846839,107.6054418,107.1266902,106.3887317,95.94428724,93.99283589,91.72039158,91.62847539,90.21795963,92.44488781,96.08663035,98.14516871,112.7142007,108.3097765,109.3366236,105.0546521,114.7211419,108.6606515,121.2395215,127.5048652,127.9116523,132.2760176,139.2745128,137.1945851,136.9710368,139.7628675,145.9633566,151.4020014,147.5864244,145.8254413,135.6331902,145.3223195,143.5809413,140.8472298,144.8070869,133.0998058,142.4889981,136.1193941,131.3220143,131.1111414,135.7050615,137.0330988,134.907715,136.3903686,126.7687148,119.0554428,109.233731,106.5770766,105.6651665,102.2074877,100.5331021,105.879355,113.5007659,109.4310209,111.2263857
TECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.1961975,273.6982117,300.7404175,280.0344849,234.5122986,229.9149933,229.0540924,221.6399841,217.8772888,247.3822174,221.2342072,222.5332947,215.995697,203.880188,200.8527069,196.2429962,198.1100006,194.7340088,185.6053925,178.6387024,178.6753082,180.6932983,175.9623108,110.5705948,113.6000977,117.6489944,121.9841003,144.7899017,154.0763092,165.2104034,174.5641022,140.4845886,143.5829926,139.1952972,147.4402008,168.3247986,167.3897095,178.1228943,199.4447021,181.7810974,180.9003906,183.8139954,171.3650055,175.7362061,177.0211029,106.1943054,106.3897934,108.0039978,,,,,176.4840744,209.1445305,204.7340595,190.2913558,178.4501731,162.6206233,165.3626431,168.4156416,190.0314559,172.6605872,170.3612565,163.5009436,148.9803996,151.6709152,174.1342073,184.9907488,181.9046351
TEG,399.1340218,581.710083,580.1046753,487.4844971,434.4066162,550.2026367,597.9619141,609.0565186,626.0429688,603.3557739,580.7041016,327.9040247,310.2498614,308.3842491,298.0903248,294.5920261,295.0808726,313.7126815,309.6325375,333.2098518,387.770962,401.6172699,235.8781201,231.7280431,231.891624,226.0310115,225.89115,224.4630418,224.4697643,222.108811,223.6077464,221.5073305,219.9530864,216.9816924,208.6645311,172.8898968,141.0642092,141.4951007,145.0754411,148.9882073,140.4762501,139.9401577,151.756088,147.0535546,148.8554417,156.9547728,154.4510585,128.5183816,124.020328,121.2989108,124.9951249,121.5867215,117.9475418,121.4768989,120.7274039,120.5934908,125.8190004,130.071616,129.9019718,137.6683762,135.6752888,131.70212,129.9835873,135.6866979,134.7484042,146.7571125,160.3175161,160.1706442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL,238.6423945,197.9566509,195.8023048,173.4764609,160.6497257,185.6229885,189.9155505,191.8370172,191.7385672,189.1875916,188.8632526,188.0466552,177.3146375,167.7423276,136.5247959,130.0189406,121.7778102,119.8040294,117.9670335,118.6412099,141.0835735,172.3204953,211.2266406,228.97872,223.3124682,228.0416747,187.4333951,186.9231642,184.0138333,191.7105899,178.4603592,168.1932963,171.207701,167.5120178,152.7056722,162.3701833,156.4369244,169.9773362,169.2883611,175.9207549,167.8339214,167.3193494,186.1398303,176.612243,175.9292381,178.0650698,172.2322534,161.7152123,160.0654147,139.7388986,148.0689044,139.716518,127.0330086,114.5682226,115.0630364,96.70209865,100.8149825,101.3703511,110.2503346,113.7712702,113.1364347,113.6647119,111.1755719,113.1077967,114.0338141,116.7378718,125.4800044,128.414906,137.8609545,140.5470897,134.0584545,130.1233207,134.031809,156.7040495,169.0536742,146.8352317,140.3605239,141.5323279,146.4818997,140.4571551,133.2200302,130.0315452,129.6719344,120.2589138,117.6493427,115.9018554,116.8427883,123.4524569,118.5574951,111.7882048,115.0064272,103.431706,94.3183362,95.92946027,86.85064282,83.97992192,86.84050226,76.25185497,76.60341439,94.97904673,93.51818985,104.5092063
TELECO,152.6427002,152.6268921,160.702301,166.1546021,165.6231995,168.3918915,156.8625031,117.0307007,116.7060013,116.5429001,112.9958954,127.5977936,140.9640961,140.20961,154.8889008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TELEFO,127.9328147,141.8490147,151.4161792,137.998176,136.2393994,217.1911213,224.8566315,195.4186885,195.5300738,175.5702546,161.2840682,237.8719517,251.6167556,210.1347763,190.4181846,189.0174884,176.8219929,192.2620447,219.9543177,269.0667965,380.8558052,454.9714263,331.0673478,510.3000362,456.4880992,380.8717846,355.7201033,377.0643547,485.107418,599.8490204,646.035167,581.6630133,527.3078047,441.9654659,373.0754209,379.7603554,315.6780507,277.5489178,322.8376188,296.7508983,251.538178,237.2805509,267.4882763,247.2406113,263.9508351,262.8733537,215.7765016,199.5800449,175.1165024,180.0893158,165.6273955,154.9115519,135.0217473,136.5588789,130.1990617,129.1708737,125.6628682,141.4000781,145.341385,142.717786,150.7045195,144.6086602,128.351247,139.3280137,143.3204368,150.5787367,182.2780063,179.4978005,184.5932289,210.1451415,194.4043171,178.7285411,177.0228434,223.0142239,240.7734066,178.8171124,163.9851667,178.7662765,181.7599212,167.9936263,158.2946853,166.3603126,165.8703927,188.5339031,184.9976838,175.4524103,164.3118104,161.6001634,163.9633353,155.6766935,143.5580353,133.5279397,147.0587623,135.5228565,132.9567943,136.5180523,129.9252766,111.3045714,135.219473,147.8594391,140.7219017,162.7441321
TELVIS,232.4718724,227.2837076,237.1759239,199.6138457,194.808672,241.5947738,248.1524036,232.3375399,234.4709412,225.5964293,221.1589596,202.6266158,177.5118482,172.2627343,178.165635,173.4897737,182.1387935,193.9020907,202.549337,211.8099248,250.5720744,314.1853449,262.6019192,279.8005585,294.6407979,273.7164492,244.5966353,223.9889177,230.7192333,264.0069196,244.4444782,232.8820052,216.306563,196.9940448,177.5893319,193.308793,194.1435537,182.9726206,185.7772929,200.7772689,193.0807557,202.8699901,232.1482663,225.8001666,232.3400679,225.1194438,215.672111,225.0445221,223.5383756,224.8976263,211.1129604,203.8214695,181.7056254,171.1341974,164.77172,172.6972242,178.4370186,176.878061,185.5010777,192.3827085,201.1553826,215.4883005,198.8761553,208.5423728,204.3478279,203.4368719,208.9176375,221.8784447,242.9724964,266.5880293,251.6883578,277.6828868,291.2586174,321.746383,334.540079,282.5286336,259.9961566,276.1169533,281.4689675,251.3243711,236.6953315,278.4516788,255.6303916,284.15018,269.6423526,274.7865157,249.8830988,243.4335656,230.9319885,243.0522128,235.653659,214.1558096,214.9702096,208.5421295,206.0745541,206.7022965,202.3660254,201.8045979,205.719363,228.8790648,239.008326,250.2330056
TENGEO,380.9501953,405.2247925,399.7485962,398.531189,403.8924255,408.0667114,441.0395203,438.122406,482.2864075,463.8551331,451.2783203,444.4335938,386.735199,391.2758179,389.7897034,383.2640076,398.6113892,425.8265076,410.3871765,446.6517029,477.9223022,505.8730164,484.9710083,496.2418213,501.2931824,508.657135,492.0817871,478.894104,506.8388062,540.7600098,493.3276062,510.913269,487.9230042,495.691925,490.3016968,499.1705017,484.6517944,464.1874695,472.2395935,472.2835083,428.0677795,395.1689148,371.1329956,429.9703979,415.0910034,426.5812988,432.6322937,415.7607117,389.6689758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEVA,143.5531996,139.1768233,133.2868126,110.8954811,101.7313246,127.4956057,97.95618809,83.30043425,89.04126263,90.58474686,88.01459469,91.84178497,86.25693307,85.57194543,94.33482541,91.79872193,88.24915146,97.93843153,114.7219492,100.3242168,139.2461856,139.3541661,122.9937637,163.6934959,151.0806213,116.1913584,102.1987764,110.3535968,112.8086018,125.272247,109.9980899,93.36028416,92.02840424,88.61788589,75.10525543,90.54015163,96.84678473,101.3733996,102.0115211,104.5903106,100.9863594,104.6424628,118.102048,111.8154429,121.6463122,128.2653654,130.4548245,135.9849302,119.1033077,123.4748506,118.374938,114.3045042,97.02310713,100.5158185,106.7718201,109.5670747,112.9954619,118.8886183,119.2188092,134.3368407,133.6293028,133.6907258,110.4892704,114.6870768,125.3930906,128.712988,140.2155829,162.4317541,184.4791716,181.9927815,185.7128603,191.4819167,187.3550058,190.0633715,212.3145333,166.9866402,154.443775,166.6356848,173.2033389,120.9868855,123.841738,130.9598043,138.0804558,150.5953341,150.745662,160.4353497,148.5054697,144.8407709,139.460337,131.2381566,119.0071908,117.9106519,208.2129949,168.9160326,218.5907477,277.6099348,284.4891693,,,,,
